0.000000,0.261553,0.383696,0.300959,0.228862,0.306148,0.326777,0.241477,0.180692,0.355822,0.380957,0.298652,0.338934,0.337108,0.266623,0.338284,0.318509,0.182361,0.266693,0.333219,0.341741,0.237173,0.331796,0.302931,0.309612,0.385468,0.319996,0.361700,0.385635,0.269705,0.360849,0.290885,0.312462,0.236390,0.303564,0.259877,0.236874,0.324078,0.247134,0.330174,0.348672,0.303758,0.293860,0.265345,0.273758,0.294292,0.227082,0.347276,0.309879,0.236542,0.261680,0.179288,0.273480,0.298496,0.340774,0.271605,0.228708,0.158371,0.241055,0.259549,0.262093,0.261595,0.297353,0.108886,0.283638,0.211282,0.205604,0.216877,0.287508,0.232349,0.328404,0.293774,0.248499,0.227718,0.203926,0.194329,0.254518,
0.261553,0.000000,0.315512,0.199869,0.269001,0.270445,0.337083,0.250617,0.155242,0.251694,0.234293,0.297670,0.230786,0.259874,0.204543,0.299464,0.188535,0.199417,0.248420,0.235406,0.227843,0.198154,0.238208,0.240729,0.240142,0.320328,0.215136,0.260608,0.262204,0.250033,0.289022,0.213714,0.249696,0.222726,0.198250,0.205937,0.196081,0.232078,0.194005,0.267293,0.276638,0.263210,0.257541,0.247731,0.209041,0.229873,0.177132,0.246913,0.238250,0.211394,0.206632,0.175388,0.246775,0.239789,0.290505,0.231898,0.186819,0.136416,0.220190,0.184001,0.218630,0.228716,0.239381,0.145409,0.219596,0.208403,0.176690,0.198747,0.206897,0.208050,0.194062,0.234425,0.186969,0.249315,0.162154,0.169304,0.260723,
0.383696,0.315512,0.000000,0.285848,0.239134,0.345656,0.438057,0.292425,0.149730,0.334232,0.357265,0.329857,0.338272,0.377233,0.288853,0.388635,0.220221,0.187343,0.393282,0.318707,0.339946,0.310416,0.371941,0.288417,0.346592,0.796045,0.346215,0.399637,0.399518,0.398376,0.375232,0.313368,0.360645,0.247962,0.325772,0.275657,0.280158,0.337076,0.301756,0.331516,0.407678,0.325903,0.327285,0.329457,0.326586,0.326740,0.255620,0.390630,0.368453,0.299098,0.327816,0.238443,0.317667,0.351862,0.397507,0.319329,0.243248,0.189195,0.288979,0.294712,0.261014,0.311829,0.346360,0.153640,0.309822,0.248248,0.265882,0.279799,0.348208,0.267103,0.242493,0.325832,0.245541,0.291859,0.267548,0.233032,0.295220,
0.300959,0.199869,0.285848,0.000000,0.229418,0.230148,0.244951,0.185787,0.210146,0.415724,0.263713,0.282257,0.273084,0.258436,0.226342,0.327730,0.367543,0.180451,0.184202,0.262982,0.256015,0.172249,0.260228,0.244189,0.242568,0.277779,0.226251,0.234568,0.285366,0.186962,0.256337,0.203753,0.234159,0.252782,0.252795,0.232493,0.219222,0.305898,0.203093,0.221710,0.243400,0.238111,0.224942,0.204902,0.167358,0.239360,0.183557,0.252730,0.228932,0.166379,0.201231,0.134696,0.233902,0.221814,0.239263,0.246060,0.154789,0.102871,0.183076,0.199624,0.168183,0.204863,0.218344,0.069700,0.214720,0.195508,0.143181,0.163152,0.255728,0.212634,0.322113,0.222038,0.219738,0.167490,0.127947,0.156216,0.180506,
0.228862,0.269001,0.239134,0.229418,0.000000,0.470308,0.239977,0.238334,0.146914,0.305284,0.231994,0.242169,0.243319,0.243422,0.208423,0.269269,0.197666,0.168459,0.201124,0.254606,0.220972,0.198290,0.212491,0.233780,0.188143,0.237909,0.242359,0.232294,0.249066,0.202790,0.245697,0.185606,0.196831,0.181272,0.214418,0.182938,0.174647,0.223141,0.147129,0.200088,0.202150,0.213481,0.236884,0.257327,0.194861,0.175904,0.164141,0.205010,0.169445,0.145694,0.166480,0.132248,0.254976,0.180965,0.227758,0.184876,0.137872,0.111212,0.188030,0.142376,0.190266,0.164005,0.185685,0.133149,0.160221,0.183201,0.125069,0.199442,0.198344,0.186679,0.172127,0.198370,0.152121,0.182592,0.131345,0.161370,0.191610,
0.306148,0.270445,0.345656,0.230148,0.470308,0.000000,0.317683,0.307695,0.156500,0.295398,0.326166,0.308657,0.308134,0.351963,0.290653,0.347726,0.179388,0.174755,0.355574,0.331160,0.313308,0.264321,0.314560,0.268606,0.310405,0.344760,0.314085,0.381485,0.349905,0.359237,0.326372,0.290561,0.272064,0.220623,0.298531,0.243949,0.231359,0.271546,0.263770,0.300910,0.359218,0.312235,0.290320,0.310492,0.298309,0.273741,0.205699,0.336448,0.254615,0.245423,0.243438,0.205844,0.318649,0.305814,0.354029,0.273697,0.201988,0.206698,0.297071,0.261484,0.268279,0.274724,0.310389,0.174638,0.269057,0.223023,0.219084,0.255055,0.269483,0.208331,0.229557,0.259458,0.222989,0.241903,0.210680,0.206524,0.228367,
0.326777,0.337083,0.438057,0.244951,0.239977,0.317683,0.000000,0.278860,0.127453,0.330874,0.333013,0.322408,0.341973,0.360089,0.280292,0.395574,0.224502,0.164140,0.338295,0.323645,0.367407,0.276555,0.377075,0.313395,0.372176,0.437592,0.312806,0.372504,0.380319,0.341414,0.373541,0.306031,0.329903,0.240177,0.321690,0.278255,0.280718,0.355040,0.263126,0.309696,0.420269,0.346324,0.329005,0.319396,0.319278,0.344917,0.257346,0.415972,0.323360,0.289386,0.306770,0.234477,0.323145,0.349464,0.392564,0.309303,0.228552,0.206865,0.286176,0.284934,0.281402,0.324096,0.320165,0.179009,0.341378,0.273587,0.258342,0.287957,0.300269,0.271245,0.240456,0.302155,0.254356,0.309516,0.223189,0.223192,0.324271,
0.241477,0.250617,0.292425,0.185787,0.238334,0.307695,0.278860,0.000000,0.123727,0.242180,0.290582,0.263025,0.295023,0.324297,0.254467,0.285055,0.192867,0.161625,0.300121,0.294458,0.317318,0.227960,0.297872,0.253428,0.291671,0.283440,0.294711,0.288752,0.317991,0.302696,0.296227,0.283959,0.277274,0.223769,0.281581,0.232626,0.209392,0.259751,0.220485,0.239459,0.285710,0.248076,0.265951,0.277236,0.225067,0.272848,0.215065,0.282069,0.241810,0.236457,0.240809,0.176573,0.260502,0.263729,0.283559,0.243181,0.182579,0.183879,0.281551,0.240624,0.264038,0.245877,0.269923,0.155986,0.262031,0.205563,0.231235,0.240176,0.223963,0.194529,0.226345,0.216268,0.214495,0.227296,0.190551,0.204884,0.238426,
0.180692,0.155242,0.149730,0.210146,0.146914,0.156500,0.127453,0.123727,0.000000,0.360159,0.200648,0.121677,0.246623,0.134299,0.168448,0.143204,0.356924,0.199072,0.095768,0.181400,0.160350,0.104297,0.169636,0.134029,0.142005,0.148936,0.164918,0.163480,0.166878,0.097771,0.154992,0.129832,0.155397,0.233392,0.148640,0.125086,0.182974,0.202828,0.096052,0.194667,0.113481,0.143835,0.127455,0.163199,0.082737,0.140979,0.098195,0.181272,0.113790,0.083386,0.083938,0.066576,0.163293,0.119633,0.119365,0.117761,0.043684,0.076829,0.129260,0.103884,0.127220,0.145517,0.121595,0.028579,0.117428,0.113664,0.068843,0.054412,0.112850,0.091608,0.243374,0.099879,0.106479,0.081287,0.073124,0.070191,0.078439,
0.355822,0.251694,0.334232,0.415724,0.305284,0.295398,0.330874,0.242180,0.360159,0.000000,0.397384,0.388358,0.573242,0.364167,0.421133,0.379675,0.774259,0.275946,0.185543,0.382073,0.372329,0.190827,0.351111,0.322909,0.385674,0.346600,0.286699,0.330842,0.372848,0.190170,0.411883,0.299836,0.315786,0.568773,0.359566,0.392332,0.412885,0.635759,0.194746,0.278764,0.225636,0.264012,0.290980,0.249882,0.131230,0.302493,0.246949,0.351419,0.303580,0.148932,0.174962,0.135923,0.302967,0.253371,0.233813,0.240210,0.137604,0.144766,0.211421,0.245626,0.219948,0.188980,0.215024,0.052421,0.215956,0.187320,0.118118,0.131833,0.291856,0.273862,0.516601,0.306046,0.250931,0.194113,0.089202,0.127754,0.181949,
